Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, X, Y 
7/7/2014, 25, CONDUCTOR , DOCTOR ORTELIO MENDEZ TECHERA, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, LUNES, FEMENINO, 15, TREINTA Y TRES, TREINTA Y TRES, MOTO, 744115, 6318045 
7/7/2014, 21, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, LUNES, MASCULINO, 18, CERRO LARGO, MELO, AUTO, 765460, 6415185 
7/7/2014, 37, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, LUNES, MASCULINO, 18, CERRO LARGO, MELO, AUTO, 765460, 6415185 
7/7/2014, 42, CONDUCTOR , CLAUDIO WILLIMAN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 20, MALDONADO, PUNTA DEL ESTE, AUTO, 687825, 6131205 
31/3/2014, 56, CONDUCTOR , AVENIDA FRANCISCO ACUÑA DE FIGUEROA Y CHIOSSI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 12, MALDONADO, PINARES - LAS DELICIAS, MOTO, 686690, 6134040 
31/3/2014, 64, CONDUCTOR , AVENIDA FRANCISCO ACUÑA DE FIGUEROA Y CHIOSSI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 12, MALDONADO, PINARES - LAS DELICIAS, MOTO, 686690, 6134040 
31/3/2014, 19, CONDUCTOR , GREGORIO SANABRIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 13, TREINTA Y TRES, TREINTA Y TRES, MOTO, 743785, 6319445 
31/3/2014, 22, PEATÓN    , GREGORIO SANABRIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 13, TREINTA Y TRES, TREINTA Y TRES, SIN DATOS, 743785, 6319445 
31/3/2014, 88, CONDUCTOR , CAMINO ACCESO PUERTO DE LOS BOTES , SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 16, ROCHA, SIN DATOS, AUTO, 745005, 6177780 
31/3/2014, 50, CONDUCTOR , DOCTOR JUAN DARIO SILVA, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 18, CERRO LARGO, MELO, MOTO, 766000, 6415035 
31/3/2014, 20, PASAJERO  , AVENIDA AIGUA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 18, MALDONADO, MALDONADO, MOTO, 687475, 6135220 
31/3/2014, 22, CONDUCTOR , AVENIDA AIGUA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 18, MALDONADO, MALDONADO, MOTO, 687475, 6135220 
7/7/2014, 49, CONDUCTOR , RODO Y 17 METROS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 15, MALDONADO, SAN CARLOS, MOTO, 689425, 6147940 
24/2/2014, 91, CONDUCTOR , LONDRES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 19, MALDONADO, PUNTA DEL ESTE, AUTO, 688095, 6132365 
14/7/2014, 28, CONDUCTOR , MAR, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 7, MALDONADO, PUNTA DEL ESTE, MOTO, 689435, 6131660 
3/3/2014, 61, PEATÓN    , CARMELO COLMAN, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 15, TREINTA Y TRES, TREINTA Y TRES, SIN DATOS, 744565, 6320000 
13/1/2014, 21, CONDUCTOR , AL PLACER, URBANA    , HERIDO GRAVE, DESPISTE, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 16, MALDONADO, SAN RAFAEL - EL PLACER, AUTO, 690775, 6134300 
21/7/2014, 53, PASAJERO  , TOMAS BERRETA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 12, MALDONADO, SAN CARLOS, AUTO, 689005, 6147570 
21/7/2014, 22, CONDUCTOR , TOMAS BERRETA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 12, MALDONADO, SAN CARLOS, MOTO, 689005, 6147570 
21/7/2014, 63, CONDUCTOR , TOMAS BERRETA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 12, MALDONADO, SAN CARLOS, AUTO, 689005, 6147570 
21/7/2014, 39, PEATÓN    , JOSE PEDRO VARELA, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 12, CERRO LARGO, MELO, SIN DATOS, 766370, 6414775 
6/1/2014, 36, CONDUCTOR , M. CURIE, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 12, MALDONADO, PUNTA DEL ESTE, BICICLETA, 687980, 6132540 
6/1/2014, 50, CONDUCTOR , RAMBLA DE LOS ARGENTINOS, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 13, MALDONADO, PIRIAPOLIS, AUTO, 657630, 6140155 
17/3/2014, 41, CONDUCTOR , CALLE 6 CASI RUTA 19, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, FEMENINO, 10, ROCHA, 18 DE JULIO, MOTO, 819490, 6267615 
17/3/2014, 25, CONDUCTOR , F. MATA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 11, CERRO LARGO, MELO, MOTO, 766910, 6415675 
17/3/2014, 57, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 14, LAVALLEJA, MINAS, MOTO, 661380, 6194995 
17/3/2014, 51, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 14, LAVALLEJA, MINAS, AUTO, 661380, 6194995 
17/3/2014, SIN DATOS, CONDUCTOR , BRASIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 15, MALDONADO, PUNTA DEL ESTE, AUTO, 687635, 6131905 
17/3/2014, 39, CONDUCTOR , BRASIL, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 15, MALDONADO, PUNTA DEL ESTE, MOTO, 687635, 6131905 
17/3/2014, 54, CONDUCTOR , DOCTOR P. FERRER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 16, ROCHA, CASTILLOS, AUTO, 789115, 6211200 
17/3/2014, 19, CONDUCTOR , ROMAN GUERRA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 17, MALDONADO, MALDONADO, MOTO, 686695, 6135930 
17/3/2014, SIN DATOS, PASAJERO  , JOSE DODERA, URBANA    , HERIDO LEVE, CAÍDA, NO USA CINTURÓN, SIN DATOS, LUNES, FEMENINO, 17, MALDONADO, MALDONADO, OMNIBUS, 686395, 6135335 
17/3/2014, 53, PASAJERO  , JOSE DODERA, URBANA    , HERIDO LEVE, CAÍDA, NO USA CINTURÓN, SIN DATOS, LUNES, FEMENINO, 17, MALDONADO, MALDONADO, OMNIBUS, 686395, 6135335 
17/3/2014, 24, CONDUCTOR , CAMINO LA PERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 18, MALDONADO, SIN DATOS, AUTO, 689880, 6135415 
17/3/2014, 43, CONDUCTOR , CAMINO LA PERRERA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 18, MALDONADO, SIN DATOS, MOTO, 689880, 6135415 
17/3/2014, 33, CONDUCTOR , GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, TREINTA Y TRES, TREINTA Y TRES, AUTO, 743440, 6320560 
17/3/2014, 57, CONDUCTOR , GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 18, TREINTA Y TRES, TREINTA Y TRES, AUTO, 743440, 6320560 
17/3/2014, 47, CONDUCTOR , TREINTA Y TRES, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 19, CERRO LARGO, MELO, MOTO, 766435, 6414065 
17/3/2014, 48, CONDUCTOR , AVENIDA ARTIGAS Y MISIONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, MALDONADO, PIRIAPOLIS, AUTO, 657170, 6141425 
24/3/2014, 30, CONDUCTOR , AIGUA Y 19 DE ABRIL, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, LUNES, MASCULINO, 3, MALDONADO, MALDONADO, MOTO, 687910, 6135225 
24/3/2014, 57, CONDUCTOR , SANTA TERESA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 5, MALDONADO, MALDONADO, MOTO, 686990, 6134930 
24/3/2014, 37, CONDUCTOR , SANTA TERESA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 5, MALDONADO, MALDONADO, MOTO, 686990, 6134930 
8/9/2014, 50, CONDUCTOR , AVENIDA FRADE ESQUINA CAMINO EGUZQUIZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, MALDONADO, SIN DATOS, AUTO, 691950, 6148150 
8/9/2014, 76, PASAJERO  , AVENIDA FRADE ESQUINA CAMINO EGUZQUIZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, MALDONADO, SIN DATOS, AUTO, 691950, 6148150 
28/4/2014, 17, CONDUCTOR , MANUEL MELENDEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 15, TREINTA Y TRES, TREINTA Y TRES, MOTO, 743285, 6320125 
1/12/2014, 39, CONDUCTOR , LAGUNA DE ROCHA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 14, ROCHA, CHUY, AUTO, 828755, 6265680 
8/9/2014, 26, CONDUCTOR , JUAN ROSAS, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 0, ROCHA, ROCHA, MOTO, 744435, 6179985 
8/9/2014, 46, CONDUCTOR , JUAN ROSAS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 0, ROCHA, ROCHA, MOTO, 744435, 6179985 
8/9/2014, 7, PASAJERO  , RISSO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 16, MALDONADO, PUNTA DEL ESTE, BICICLETA, 688005, 6129820 
13/1/2014, 37, CONDUCTOR , NO SE INGRESO, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 13, MALDONADO, SIN DATOS, AUTO, 663440, 6144375 
20/1/2014, 47, CONDUCTOR , DOCTOR ASCHERI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 11, MALDONADO, SAN CARLOS, MOTO, 690010, 6148115 
10/11/2014, 64, CONDUCTOR , SANTIAGO GADEA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 16, TREINTA Y TRES, TREINTA Y TRES, AUTO, 743850, 6319770 
17/3/2014, 70, CONDUCTOR , RUTA 26 KM 38, RURAL     , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 19, CERRO LARGO, SIN DATOS, AUTO, 802425, 6417690 
17/11/2014, 36, CONDUCTOR , JEPES, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, LUNES, FEMENINO, 18, CERRO LARGO, MELO, MOTO, 767590, 6415555 
19/5/2014, SIN DATOS, CONDUCTOR , RUTA 18 KM 304.700, URBANA    , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 18, TREINTA Y TRES, SIN DATOS, AUTO, 784930, 6350875 
7/7/2014, 21, PASAJERO  , EL FOQUE, URBANA    , ILESO, CAÍDA, SIN DATOS, USA CASCO, LUNES, MASCULINO, 6, MALDONADO, PUNTA DEL ESTE, SIN DATOS, 687315, 6128820 
28/7/2014, 11, PASAJERO  , JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, FEMENINO, 8, CERRO LARGO, MELO, MOTO, 766590, 6414945 
28/7/2014, 68, CONDUCTOR , VENTURA ALEGRE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 13, MALDONADO, MALDONADO, AUTO, 686985, 6135420 
4/8/2014, 36, CONDUCTOR , BOULEVARD GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, LUNES, FEMENINO, 7, MALDONADO, MALDONADO, MOTO, 687130, 6137025 
30/6/2014, 36, CONDUCTOR , AVENIDA ANTONIO LUSSICH, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 7, MALDONADO, MALDONADO, AUTO, 685225, 6136705 
30/6/2014, 36, CONDUCTOR , FRANKLIN DELANO ROOSEVELT, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, LUNES, FEMENINO, 12, LAVALLEJA, MINAS, MOTO, 662615, 6194005 
4/3/2014, 27, PASAJERO  , RUTA 39 KM 11, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 23, MALDONADO, SIN DATOS, MOTO, 687400, 6139290 
21/7/2014, 32, CONDUCTOR , ALBERTO CL CARACARA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 15, MALDONADO, MALDONADO, OMNIBUS, 687875, 6136345 
20/10/2014, 63, PEATÓN    , JUSTICIA , URBANA    , HERIDO GRAVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 11, MALDONADO, MALDONADO, SIN DATOS, 687610, 6136375 
30/6/2014, 44, CONDUCTOR , , SUBURBANA , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 23, TREINTA Y TRES, SIN DATOS, AUTO, 787330, 6350895 
20/10/2014, 34, CONDUCTOR , BOULEVARD GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 19, MALDONADO, MALDONADO, MOTO, 687130, 6137025 
8/9/2014, 42, CONDUCTOR , TREINTA Y TRES, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 6, CERRO LARGO, MELO, MOTO, 766515, 6414465 
30/6/2014, 24, PEATÓN    , NO SE INGRESO, SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 5, MALDONADO, SIN DATOS, SIN DATOS, 715605, 6152465 
21/7/2014, 27, CONDUCTOR , ALBERTO CL CARACARA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 15, MALDONADO, MALDONADO, AUTO, 687875, 6136345 
6/10/2014, 54, CONDUCTOR , ANSINA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, LUNES, MASCULINO, 18, CERRO LARGO, MELO, AUTO, 766110, 6415210 
6/10/2014, 27, PEATÓN    , TRES DE FEBRERO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, MALDONADO, MALDONADO, SIN DATOS, 686940, 6134730 
24/2/2014, SIN DATOS, PASAJERO  , AVENIDA JUAN ANTONIO LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 21, MALDONADO, MALDONADO, AUTO, 686590, 6135930 
3/2/2014, 60, PASAJERO, RUTA 9 km. 223, SIN DATOS, FALLECIDO EN CENTRO DE ASISTENCIA, DESPISTE, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 20, ROCHA, SIN DATOS, AUTO, 760360, 6185745 
17/2/2014, 19, CONDUCTOR , NO SE INGRESO, RURAL     , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, LUNES, MASCULINO, 20, LAVALLEJA, SIN DATOS, MOTO, 654020, 6193025 
17/2/2014, 42, PASAJERO  , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, NO USA CINTURÓN, SIN DATOS, LUNES, MASCULINO, 17, CERRO LARGO, SIN DATOS, AUTO, 678565, 6387395 
24/2/2014, SIN DATOS, CONDUCTOR , AVENIDA JUAN ANTONIO LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 21, MALDONADO, MALDONADO, MOTO, 686590, 6135930 
1/9/2014, 47, CONDUCTOR , ANDRES AREGUATI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 23, TREINTA Y TRES, TREINTA Y TRES, MOTO, 743965, 6320620 
6/1/2014, 38, PASAJERO  , RUTA 37 Y MAÚA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 22, MALDONADO, PIRIAPOLIS, AUTO, 658265, 6142945 
6/1/2014, 15, CONDUCTOR , ROMAN GUERRA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 3, MALDONADO, MALDONADO, MOTO, 686695, 6134830 
6/1/2014, 30, CONDUCTOR , ROMAN GUERRA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 3, MALDONADO, MALDONADO, AUTO, 686695, 6134830 
6/1/2014, 31, PASAJERO  , ROMAN GUERRA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 3, MALDONADO, MALDONADO, AUTO, 686695, 6134830 
13/1/2014, 76, PEATÓN    , JOAQUIN SUAREZ, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 10, TREINTA Y TRES, VERGARA, SIN DATOS, 786290, 6351315 
13/1/2014, SIN DATOS, CONDUCTOR , FLORENCIO SANCHEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, LUNES, MASCULINO, 14, CERRO LARGO, MELO, AUTO, 766020, 6415220 
13/1/2014, 48, CONDUCTOR , FLORENCIO SANCHEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, LUNES, MASCULINO, 14, CERRO LARGO, MELO, AUTO, 766020, 6415220 
13/1/2014, 28, PASAJERO  , AL PLACER, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 16, MALDONADO, SAN RAFAEL - EL PLACER, AUTO, 690775, 6134300 
6/1/2014, 31, CONDUCTOR , MANOLO LIMA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, LUNES, FEMENINO, 17, MALDONADO, PINARES - LAS DELICIAS, MOTO, 683320, 6137085 
6/1/2014, 22, CONDUCTOR , NO SE INGRESO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 15, MALDONADO, EL CHORRO, MOTO, 700210, 6135495 
14/1/2014, SIN DATOS, CONDUCTOR , CALLE 6, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 23, MALDONADO, BALNEARIO BUENOS AIRES, AUTO, 700540, 6135740 
13/1/2014, 61, CONDUCTOR , AVENIDA JUAN ANTONIO LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 15, MALDONADO, MALDONADO, AUTO, 686795, 6135930 
20/1/2014, 39, CONDUCTOR , JUAN DE DIOS CURBELO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 14, MALDONADO, SAN CARLOS, AUTO, 690760, 6148565 
20/1/2014, 54, PEATÓN    , JACINTO TRAPANI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, TREINTA Y TRES, TREINTA Y TRES, SIN DATOS, 743255, 6319490 
20/1/2014, 23, CONDUCTOR , JACINTO TRAPANI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 18, TREINTA Y TRES, TREINTA Y TRES, AUTO, 743255, 6319490 
20/1/2014, 59, CONDUCTOR , JACINTO TRAPANI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 18, TREINTA Y TRES, TREINTA Y TRES, MOTO, 743255, 6319490 
20/1/2014, SIN DATOS, PASAJERO  , RUTA 10, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 14, MALDONADO, LA BARRA, MOTO, 694465, 6135010 
20/1/2014, SIN DATOS, CONDUCTOR , RUTA 10, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 14, MALDONADO, LA BARRA, AUTO, 694465, 6135010 
20/1/2014, SIN DATOS, CONDUCTOR , FRANKLIN DELANO ROOSEVELT, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 14, MALDONADO, PUNTA DEL ESTE, AUTO, 688095, 6132365 
20/1/2014, 26, CONDUCTOR , AVENIDA INSTRUCCIONES, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, USA CASCO, LUNES, MASCULINO, 20, LAVALLEJA, MINAS, MOTO, 663645, 6194700 
16/6/2014, 53, CONDUCTOR , EMILIO SADER, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 15, MALDONADO, PUNTA DEL ESTE, MOTO, 688230, 6130100 
16/6/2014, 26, CONDUCTOR , EMILIO SADER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 15, MALDONADO, PUNTA DEL ESTE, AUTO, 688230, 6130100 
3/11/2014, 15, CONDUCTOR , JOAQUIN SUAREZ Y AGUSTIN URTUBEY, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 1, TREINTA Y TRES, VERGARA, MOTO, 785185, 6350980 
3/11/2014, 30, PASAJERO  , JOAQUIN SUAREZ Y AGUSTIN URTUBEY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 1, TREINTA Y TRES, VERGARA, AUTO, 785185, 6350980 
3/11/2014, 26, CONDUCTOR , GREGORIO SANABRIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 9, MALDONADO, PIRIAPOLIS, AUTO, 657700, 6140340 
3/11/2014, 37, CONDUCTOR , APARICIO SARAVIA , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 12, CERRO LARGO, RIO BRANCO, MOTO, 837955, 6387145 
3/11/2014, SIN DATOS, CONDUCTOR , LOS ARRECIFES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 13, MALDONADO, PUNTA DEL ESTE, AUTO, 687895, 6129040 
3/11/2014, 30, CONDUCTOR , ITUZAINGO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 18, LAVALLEJA, MINAS, MOTO, 661675, 6194880 
3/11/2014, 31, CONDUCTOR , ITUZAINGO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 18, LAVALLEJA, MINAS, AUTO, 661675, 6194880 
4/11/2014, 23, CONDUCTOR , JOAQUIN SUAREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 23, LAVALLEJA, MINAS, MOTO, 662565, 6195175 
