Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, X, Y 
5/1/2014, 66, CONDUCTOR , BOULEVARD GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 21, DURAZNO, CARMEN, MOTO, 592285, 6321860 
5/1/2014, 75, PASAJERO  , BOULEVARD GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 21, DURAZNO, CARMEN, MOTO, 592285, 6321860 
5/1/2014, 8, PASAJERO  , ARGENTINA ESQUINA LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 20, DURAZNO, BLANQUILLO, MOTO, 629380, 6360140 
5/1/2014, 18, CONDUCTOR , ARGENTINA ESQUINA LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 20, DURAZNO, BLANQUILLO, MOTO, 629380, 6360140 
5/1/2014, 28, PASAJERO  , ARGENTINA ESQUINA LAVALLEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 20, DURAZNO, BLANQUILLO, MOTO, 629380, 6360140 
20/4/2014, 51, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 13, CANELONES, SALINAS, AUTO, 606140, 6151315 
20/4/2014, 72, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 13, CANELONES, SALINAS, AUTO, 606140, 6151315 
13/4/2014, 60, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 19, SORIANO, MERCEDES, MOTO, 405000, 6321150 
13/4/2014, 9, PASAJERO  , CLEMENTE FREGEIRO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 18, SORIANO, MERCEDES, MOTO, 403550, 6319545 
13/4/2014, 14, PASAJERO  , CLEMENTE FREGEIRO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 18, SORIANO, MERCEDES, MOTO, 403550, 6319545 
13/4/2014, 48, CONDUCTOR , RIVERA, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 3, CANELONES, SANTA LUCIA, AUTO, 555835, 6187450 
20/4/2014, 29, CONDUCTOR , RUTA OCHO CALLE LOS AROMOS, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 22, CANELONES, BARROS BLANCOS, MOTO, 589765, 6151675 
20/4/2014, SIN DATOS, CONDUCTOR , RUTA OCHO CALLE LOS AROMOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, SIN DATOS, 22, CANELONES, BARROS BLANCOS, CAMION, 589765, 6151675 
2/2/2014, 29, CONDUCTOR , DE LOS HORNEROS, RURAL     , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 6, CANELONES, LOMAS DE SOLYMAR, MOTO, 596785, 6147355 
2/2/2014, 21, CONDUCTOR , RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 5, CANELONES, SANTA LUCIA, AUTO, 555600, 6187670 
2/2/2014, 35, CONDUCTOR , RUTA CESAR MAYO GUTIERREZ, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 21, CANELONES, PROGRESO, MOTO, 571725, 6161400 
30/11/2014, 18, CONDUCTOR , GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 19, SAN JOSE, SAN JOSE DE MAYO, MOTO, 526220, 6200325 
30/11/2014, SIN DATOS, PASAJERO  , AVDA GIANNATTASIO Y ACAPULCO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 10, CANELONES, LOMAS DE SOLYMAR, AUTO, 597720, 6147840 
30/11/2014, SIN DATOS, CONDUCTOR , AVDA GIANNATTASIO Y ACAPULCO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 10, CANELONES, LOMAS DE SOLYMAR, AUTO, 597720, 6147840 
30/11/2014, 32, CONDUCTOR , AVDA GIANNATTASIO Y ACAPULCO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 10, CANELONES, LOMAS DE SOLYMAR, AUTO, 597720, 6147840 
20/7/2014, 20, CONDUCTOR , SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 3, SORIANO, MERCEDES, MOTO, 403795, 6320110 
28/12/2014, 6, PASAJERO  , AVENIDA A LA PLAYA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 20, CANELONES, PASO CARRASCO, AUTO, 587250, 6143425 
28/12/2014, 39, CONDUCTOR , AVENIDA A LA PLAYA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 20, CANELONES, PASO CARRASCO, AUTO, 587250, 6143425 
28/12/2014, 51, CONDUCTOR , AVENIDA A LA PLAYA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 20, CANELONES, PASO CARRASCO, AUTO, 587250, 6143425 
9/11/2014, 78, CONDUCTOR , 13 Y PLAZA "ARTIGAS", URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 4, CANELONES, PARQUE DEL PLATA, MOTO, 617345, 6152330 
20/7/2014, 26, CONDUCTOR , , SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 2, CANELONES, SIN DATOS, AUTO, 584925, 6154365 
20/7/2014, 40, PASAJERO  , NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 19, CANELONES, SIN DATOS, AUTO, 567145, 6175945 
9/3/2014, 68, PASAJERO  , , SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 22, CANELONES, VILLA SAN JOSE, MOTO, 585025, 6157705 
20/7/2014, 54, CONDUCTOR , RUTA OCHO, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 20, CANELONES, PANDO, AUTO, 594810, 6156760 
20/7/2014, 73, PASAJERO  , RUTA OCHO, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 20, CANELONES, PANDO, AUTO, 594810, 6156760 
20/7/2014, 30, CONDUCTOR , RINCON, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 21, SORIANO, MERCEDES, AUTO, 403145, 6319870 
20/7/2014, 40, PASAJERO  , DEL LAGO, SUBURBANA , ILESO, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 19, CANELONES, LAGOMAR, AUTO, 592595, 6144495 
20/7/2014, 36, CONDUCTOR , DEL LAGO, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 19, CANELONES, LAGOMAR, MOTO, 592595, 6144495 
20/7/2014, SIN DATOS, PASAJERO  , AVENIDA INGENIERO LUIS GIANNATTASIO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, FEMENINO, 22, CANELONES, LAGOMAR, MOTO, 593540, 6145110 
26/10/2014, 20, CONDUCTOR , DIAGONAL 6 Y AV 50 METROS, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 22, CANELONES, PARQUE DEL PLATA, MOTO, 617120, 6152850 
26/10/2014, 23, PASAJERO  , DIAGONAL 6 Y AV 50 METROS, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 22, CANELONES, PARQUE DEL PLATA, MOTO, 617120, 6152850 
26/10/2014, 35, CONDUCTOR , GENERAL ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 20, CANELONES, SIN DATOS, AUTO, 572645, 6157025 
26/10/2014, 19, CONDUCTOR , CERRO LARGO , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 19, CANELONES, BARROS BLANCOS, MOTO, 591660, 6154110 
26/10/2014, 52, CONDUCTOR , CERRO LARGO , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 19, CANELONES, BARROS BLANCOS, AUTO, 591660, 6154110 
26/10/2014, 38, CONDUCTOR , SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 15, CANELONES, SANTA LUCIA, AUTO, 555615, 6187215 
2/11/2014, 16, CONDUCTOR , BALTASAR BRUM, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 1, CANELONES, CANELONES, MOTO, 565825, 6180025 
19/1/2014, 20, CONDUCTOR , DOCTOR E. PENZA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, FEMENINO, 1, DURAZNO, DURAZNO, MOTO, 544525, 6307130 
19/1/2014, 43, CONDUCTOR , DOCTOR E. PENZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 1, DURAZNO, DURAZNO, MOTO, 544525, 6307130 
19/1/2014, 29, CONDUCTOR , GENERAL MANUEL ORIBE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, DOMINGO, MASCULINO, 2, COLONIA, NUEVA PALMIRA, AUTO, 369245, 6251285 
19/1/2014, 26, PEATÓN    , NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 0, CANELONES, SIN DATOS, SIN DATOS, 612800, 6155430 
19/1/2014, 31, CONDUCTOR , NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 0, CANELONES, SIN DATOS, MOTO, 612800, 6155430 
19/1/2014, 32, CONDUCTOR , AVENIDA AEROSUR, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 4, CANELONES, SAN JOSE DE CARRASCO, AUTO, 591905, 6144135 
19/1/2014, 21, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 8, FLORES, TRINIDAD, MOTO, 509455, 6291895 
12/1/2014, 19, CONDUCTOR , RUTA INTERBALNEARIA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 18, CANELONES, NEPTUNIA, MOTO, 603845, 6150905 
12/1/2014, 51, CONDUCTOR , RUTA INTERBALNEARIA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 18, CANELONES, NEPTUNIA, AUTO, 603845, 6150905 
19/1/2014, 45, CONDUCTOR , , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 13, CANELONES, CANELONES, MOTO, 566000, 6179730 
19/1/2014, 26, CONDUCTOR , GUANABARA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, DOMINGO, MASCULINO, 19, COLONIA, PLAYA BRITOPOLIS, AUTO, 475010, 6189920 
19/1/2014, 20, PASAJERO  , CAMINO A PASO CALPINO, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 17, CANELONES, SIN DATOS, MOTO, 571790, 6155295 
19/1/2014, 45, CONDUCTOR , CAMINO A PASO CALPINO, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 17, CANELONES, SIN DATOS, MOTO, 571790, 6155295 
19/1/2014, 34, CONDUCTOR , F. LOPEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 19, FLORIDA, FLORIDA, MOTO, 571695, 6226860 
19/1/2014, 42, PASAJERO  , F. LOPEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 19, FLORIDA, FLORIDA, AUTO, 571695, 6226860 
19/1/2014, 42, CONDUCTOR , F. LOPEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 19, FLORIDA, FLORIDA, AUTO, 571695, 6226860 
19/1/2014, 32, CONDUCTOR , HORACIO SANTOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 21, SAN JOSE, SAN JOSE DE MAYO, AUTO, 527700, 6200615 
19/1/2014, 37, CONDUCTOR , HORACIO SANTOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 21, SAN JOSE, SAN JOSE DE MAYO, AUTO, 527700, 6200615 
19/1/2014, 19, CONDUCTOR , INDEPENDENCIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 10, CANELONES, COSTA AZUL, AUTO, 623310, 6151445 
19/1/2014, 72, CONDUCTOR , INDEPENDENCIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 10, CANELONES, COSTA AZUL, AUTO, 623310, 6151445 
19/1/2014, SIN DATOS, CONDUCTOR , PARALELA INTERBALNEARIA Y EDUARDO PEREZ, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 0, CANELONES, EL PINAR, MOTO, 597125, 6149410 
26/10/2014, 32, PASAJERO  , DOCTOR POUEY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 16, CANELONES, SIN DATOS, AUTO, 571065, 6156625 
25/5/2014, 42, CONDUCTOR , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 5, FLORES, SIN DATOS, AUTO, 503580, 6270095 
11/5/2014, 56, CONDUCTOR , NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 10, CANELONES, VILLA ARGENTINA, BICICLETA, 611645, 6152115 
11/5/2014, 31, PEATÓN    , LOS AROMOS ESQ JOSE MARIA GARCIA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 3, CANELONES, SIN DATOS, SIN DATOS, 592725, 6151625 
11/5/2014, 34, CONDUCTOR , LOS AROMOS ESQ JOSE MARIA GARCIA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 3, CANELONES, SIN DATOS, MOTO, 592725, 6151625 
4/5/2014, 66, PASAJERO  , NO SE INGRESO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 22, FLORIDA, SIN DATOS, AUTO, 570080, 6243010 
4/5/2014, 31, CONDUCTOR , NO SE INGRESO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 22, FLORIDA, SIN DATOS, OMNIBUS, 570080, 6243010 
4/5/2014, 49, PASAJERO  , NO SE INGRESO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 22, FLORIDA, SIN DATOS, AUTO, 570080, 6243010 
30/11/2014, 52, CONDUCTOR , BERRO, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 13, FLORES, TRINIDAD, MOTO, 508535, 6291250 
5/1/2014, 5, PASAJERO  , AVENIDA ASENCIO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 19, SORIANO, MERCEDES, MOTO, 403735, 6321040 
9/11/2014, SIN DATOS, CONDUCTOR , ROSSI COSTA Y ANDALUZ, SUBURBANA , ILESO, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 22, CANELONES, JOAQUIN SUAREZ, MOTO, 587255, 6155530 
5/1/2014, 25, PASAJERO  , AVENIDA ASENCIO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 19, SORIANO, MERCEDES, MOTO, 403735, 6321040 
6/4/2014, 18, CONDUCTOR , RUTA 33 KM 21.800, RURAL     , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 14, CANELONES, VILLA CRESPO Y SAN ANDRES, MOTO, 581400, 6154600 
6/4/2014, 19, CONDUCTOR , , SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, FEMENINO, 21, DURAZNO, DURAZNO, MOTO, 545830, 6305640 
6/4/2014, 30, PASAJERO  , , SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 21, DURAZNO, DURAZNO, MOTO, 545830, 6305640 
25/5/2014, 38, CONDUCTOR , GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 16, SORIANO, MERCEDES, AUTO, 404135, 6320485 
29/6/2014, 64, PASAJERO  , DOCTOR EDUARDO ACEVEDO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 22, CANELONES, PASO CARRASCO, AUTO, 586705, 6142445 
12/1/2014, 22, CONDUCTOR , AVENIDA DE LAS AMERICAS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 21, CANELONES, BARRA DE CARRASCO, AUTO, 588570, 6141490 
12/1/2014, 39, CONDUCTOR , AVENIDA DE LAS AMERICAS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 21, CANELONES, BARRA DE CARRASCO, MOTO, 588570, 6141490 
30/3/2014, 72, CONDUCTOR , DOCTOR POUEY, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 11, CANELONES, SIN DATOS, MOTO, 571060, 6155680 
19/10/2014, 58, PASAJERO, RUTA 7 esq. RUTA 80, SIN DATOS, FALLECIDO EN EL LUGAR, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 17, CANELONES, SIN DATOS, MOTO, 612490, 6196880 
6/7/2014, 32, CONDUCTOR , AVENIDA INGENIERO LUIS GIANNATTASIO, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, NO USA CINTURÓN, SIN DATOS, DOMINGO, MASCULINO, 10, CANELONES, PARQUE CARRASCO, AUTO, 590190, 6142200 
2/2/2014, 44, CONDUCTOR , DOCTOR POUEY, SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 20, CANELONES, SIN DATOS, MOTO, 571065, 6155910 
12/1/2014, 36, CONDUCTOR , NO SE INGRESO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 19, CANELONES, PARQUE DEL PLATA, OMNIBUS, 617250, 6153515 
19/1/2014, 25, CONDUCTOR , AVENIDA INGENIERO LUIS GIANNATTASIO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 12, CANELONES, SAN JOSE DE CARRASCO, AUTO, 591975, 6144080 
12/1/2014, 28, PASAJERO  , NO SE INGRESO, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 12, CANELONES, SIN DATOS, AUTO, 567685, 6172080 
25/5/2014, 38, CONDUCTOR , , SUBURBANA , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 19, COLONIA, SIN DATOS, AUTO, 474190, 6200805 
17/8/2014, 20, CONDUCTOR , AVENIDA CALCAGNO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 11, CANELONES, PASO CARRASCO, MOTO, 586775, 6142045 
17/8/2014, 33, CONDUCTOR , EUSEBIO GIMENEZ, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 16, SORIANO, MERCEDES, OMNIBUS, 404075, 6320785 
12/1/2014, 52, CONDUCTOR , NO SE INGRESO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 19, CANELONES, PARQUE DEL PLATA, AUTO, 617250, 6153515 
1/6/2014, 52, PASAJERO  , LUIS BOSCH, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, DURAZNO, CARMEN, AUTO, 592035, 6321270 
1/6/2014, 60, PASAJERO  , LUIS BOSCH, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, DURAZNO, CARMEN, AUTO, 592035, 6321270 
1/6/2014, 31, CONDUCTOR , LUIS BOSCH, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 11, DURAZNO, CARMEN, AUTO, 592035, 6321270 
1/6/2014, 65, PASAJERO  , LUIS BOSCH, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 11, DURAZNO, CARMEN, AUTO, 592035, 6321270 
1/6/2014, 17, CONDUCTOR , JUAN PECOCHE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 14, CANELONES, SANTA LUCIA, AUTO, 555895, 6187985 
1/6/2014, 31, CONDUCTOR , AVENIDA GENERAL JOSE GERVASIO ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 13, SAN JOSE, ECILDA PAULLIER, AUTO, 495650, 6198135 
1/6/2014, 11, PASAJERO  , NO SE INGRESO, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 15, CANELONES, SAN BAUTISTA, AUTO, 594460, 6187940 
1/6/2014, 30, CONDUCTOR , NO SE INGRESO, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 15, CANELONES, SAN BAUTISTA, AUTO, 594460, 6187940 
1/6/2014, 73, PEATÓN    , SANTIAGO VAZQUEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 18, DURAZNO, DURAZNO, SIN DATOS, 544075, 6305205 
1/6/2014, 20, CONDUCTOR , SANTIAGO VAZQUEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 18, DURAZNO, DURAZNO, MOTO, 544075, 6305205 
1/6/2014, 69, CONDUCTOR , SANTIAGO VAZQUEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 18, DURAZNO, DURAZNO, AUTO, 544075, 6305205 
9/3/2014, SIN DATOS, CONDUCTOR , AVENIDA SECCO GARCIA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 22, CANELONES, LAGOMAR, MOTO, 593540, 6145110 
16/11/2014, 31, CONDUCTOR ,  “19”  Y “50” METROS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 19, CANELONES, PARQUE DEL PLATA, AUTO, 617610, 6153210 
13/4/2014, SIN DATOS, PASAJERO  , NO SE INGRESO, SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, FEMENINO, 19, CANELONES, SIN DATOS, MOTO, 581215, 6157360 
12/1/2014, 9, PASAJERO, RUTA 1 km. 123, SIN DATOS, FALLECIDO EN CENTRO DE ASISTENCIA, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 18, COLONIA, SIN DATOS, AUTO, 474075, 6200770 
