Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, X, Y 
5/1/2014, 68, PEATÓN    , SALTO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 6, PAYSANDU, PAYSANDU, SIN DATOS, 397125, 6425075 
5/1/2014, 19, PASAJERO  , SALTO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 6, PAYSANDU, PAYSANDU, MOTO, 397125, 6425075 
5/1/2014, 20, CONDUCTOR , SALTO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 6, PAYSANDU, PAYSANDU, MOTO, 397125, 6425075 
2/2/2014, 54, CONDUCTOR , , SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, DOMINGO, FEMENINO, 21, SALTO, SALTO, AUTO, 409575, 6525510 
21/9/2014, 22, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 13, ARTIGAS, ARTIGAS, MOTO, 552035, 6637540 
27/4/2014, 17, PASAJERO  , GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 13, RIVERA, RIVERA, MOTO, 637940, 6581475 
27/4/2014, 30, CONDUCTOR , URUGUAY, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 8, SALTO, SALTO, MOTO, 407550, 6527140 
14/12/2014, SIN DATOS, CONDUCTOR , PARAGUAY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 4, ARTIGAS, ARTIGAS, AUTO, 550740, 6635495 
9/3/2014, 38, CONDUCTOR , AVENIDA DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 16, PAYSANDU, PAYSANDU, AUTO, 397460, 6423970 
7/9/2014, 22, PASAJERO  , AVENIDA PASCUAL HARRIAGUE, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 5, SALTO, SALTO, MOTO, 413940, 6526720 
25/5/2014, 51, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 2, TACUAREMBO, TACUAREMBO, AUTO, 596910, 6491225 
9/2/2014, 28, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 15, ARTIGAS, BELLA UNION, AUTO, 442715, 6652445 
23/2/2014, 22, CONDUCTOR , NO SE INGRESO, RURAL     , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 21, SALTO, SIN DATOS, AUTO, 480225, 6538975 
19/10/2014, 28, CONDUCTOR , , RURAL     , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 20, RIO NEGRO, SIN DATOS, MOTO, 417245, 6374590 
14/12/2014, 28, CONDUCTOR , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 4, TACUAREMBO, SIN DATOS, AUTO, 582705, 6482320 
14/12/2014, 50, CONDUCTOR , C. CATALOGNE, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 21, TACUAREMBO, TACUAREMBO, MOTO, 596375, 6490085 
8/6/2014, 65, CONDUCTOR , WILSON FERREIRA ALDUNATE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 10, PAYSANDU, PAYSANDU, AUTO, 398165, 6424950 
23/2/2014, 63, CONDUCTOR , SARANDI(RIVERA Y ARTIGAS) , URBANA    , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 5, SALTO, SALTO, MOTO, 408085, 6526995 
15/6/2014, 19, CONDUCTOR , MARTIN DERMIT, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 7, ARTIGAS, BELLA UNION, MOTO, 442295, 6652215 
19/10/2014, 30, CONDUCTOR , AVENIDA DEFENSA, URBANA    , ILESO, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 17, SALTO, SALTO, MOTO, 413665, 6527585 
9/11/2014, 41, CONDUCTOR , NO SE INGRESO, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 20, TACUAREMBO, SIN DATOS, MOTO, 590690, 6487025 
9/2/2014, 21, CONDUCTOR , , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 1, TACUAREMBO, PASO DE LOS TOROS, MOTO, 545810, 6369475 
3/2/2014, 87, CONDUCTOR , GENERAL APARICIO SARAVIA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 23, TACUAREMBO, TACUAREMBO, BICICLETA, 596595, 6491690 
10/2/2014, 12, PASAJERO  , AVENIDA MANUEL ORIBE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 23, SALTO, SALTO, MOTO, 412005, 6527105 
10/2/2014, 26, CONDUCTOR , AVENIDA MANUEL ORIBE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 23, SALTO, SALTO, MOTO, 412005, 6527105 
10/2/2014, 32, CONDUCTOR , AVENIDA MANUEL ORIBE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 23, SALTO, SALTO, MOTO, 412005, 6527105 
9/2/2014, 25, PASAJERO  , WILSON FERREIRA ALDUNATE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 0, RIVERA, SIN DATOS, MOTO, 638500, 6582385 
30/11/2014, 49, PASAJERO  , AVENIDA 1825, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 9, RIVERA, RIVERA, MOTO, 638190, 6581680 
30/11/2014, 49, CONDUCTOR , AVENIDA 1825, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 9, RIVERA, RIVERA, MOTO, 638190, 6581680 
26/10/2014, 83, PEATÓN    , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 0, RIO NEGRO, SIN DATOS, SIN DATOS, 441710, 6379900 
22/6/2014, 16, PASAJERO  , , URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 7, ARTIGAS, BELLA UNION, MOTO, 441700, 6652035 
2/3/2014, 31, PASAJERO  , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 1, TACUAREMBO, SIN DATOS, AUTO, 573665, 6432055 
26/10/2014, 45, CONDUCTOR , CAMINO VECINAL. PROXIMO A LA ESCUELA Nº35, SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 17, SALTO, SIN DATOS, AUTO, 425765, 6560145 
30/11/2014, 23, CONDUCTOR , GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 19, RIVERA, RIVERA, AUTO, 639360, 6580090 
21/12/2014, 54, CONDUCTOR , GENERAL FRUCTUOSO RIVERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 22, SALTO, SALTO, MOTO, 410040, 6526590 
21/12/2014, 51, PASAJERO  , GENERAL FRUCTUOSO RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 22, SALTO, SALTO, AUTO, 410040, 6526590 
13/4/2014, 53, CONDUCTOR , GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 22, TACUAREMBO, TACUAREMBO, AUTO, 596985, 6490730 
20/4/2014, 17, PASAJERO  , RINCON, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 1, SALTO, SALTO, MOTO, 408465, 6526875 
13/4/2014, 56, CONDUCTOR , VIZCONDE DE MAUA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 20, PAYSANDU, PAYSANDU, AUTO, 398435, 6423845 
13/4/2014, 17, CONDUCTOR , GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 22, TACUAREMBO, TACUAREMBO, MOTO, 596985, 6490730 
11/5/2014, 34, PASAJERO  , AVENIDA CORONEL CARLOS LECUEDER, URBANA    , ILESO, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 2, ARTIGAS, ARTIGAS, MOTO, 550895, 6636200 
19/10/2014, 41, CONDUCTOR , JOAQUIN SUAREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 10, TACUAREMBO, TACUAREMBO, AUTO, 596910, 6490935 
3/3/2014, 74, PEATÓN    , , SUBURBANA , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 23, TACUAREMBO, BALNEARIO IPORA, SIN DATOS, 598625, 6495945 
2/3/2014, 18, PASAJERO  , AVENIDA SARANDI, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 10, SALTO, SALTO, MOTO, 407845, 6525485 
2/3/2014, 39, CONDUCTOR , WILSON FERREIRA ALDUNATE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 12, PAYSANDU, PAYSANDU, AUTO, 398370, 6424920 
9/3/2014, 19, CONDUCTOR, AVENIDA SORIANO esq. SETEMBRINO PEREDA, SIN DATOS, FALLECIDO EN EL LUGAR, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 1, PAYSANDU, PAYSANDU, MOTO, 397445, 6422985 
30/11/2014, 47, PEATÓN    , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 6, PAYSANDU, SIN DATOS, SIN DATOS, 480325, 6431715 
15/6/2014, 34, PASAJERO  , , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 19, SALTO, SALTO, MOTO, 408045, 6525020 
23/2/2014, 39, CONDUCTOR , AVENIDA SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 12, RIVERA, RIVERA, AUTO, 639045, 6579790 
6/7/2014, 31, CONDUCTOR , AVENIDA MANUEL ORIBE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 17, SALTO, SALTO, MOTO, 410965, 6527240 
6/7/2014, 77, CONDUCTOR , AVENIDA MANUEL ORIBE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 17, SALTO, SALTO, AUTO, 410965, 6527240 
6/7/2014, 19, CONDUCTOR , PRESIDENTE VIERA, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 18, RIVERA, RIVERA, AUTO, 638535, 6580130 
6/7/2014, 36, CONDUCTOR , VEINTICINCO DE MAYO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 22, TACUAREMBO, TACUAREMBO, MOTO, 596290, 6490710 
7/9/2014, 3, PEATÓN    , RUTA DOS, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 21, RIO NEGRO, FRAY BENTOS, SIN DATOS, 379425, 6333085 
7/9/2014, 15, PASAJERO  , NO SE INGRESO, RURAL     , HERIDO GRAVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 20, ARTIGAS, SIN DATOS, MOTO, 450635, 6629120 
7/9/2014, 16, CONDUCTOR , AVENIDA SARANDI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 23, SALTO, SALTO, MOTO, 407775, 6525065 
7/9/2014, 30, CONDUCTOR , AVENIDA CORONEL CARLOS LECUEDER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 23, ARTIGAS, ARTIGAS, AUTO, 551105, 6636425 
7/9/2014, 24, CONDUCTOR , AVENIDA CORONEL CARLOS LECUEDER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 23, ARTIGAS, ARTIGAS, AUTO, 551105, 6636425 
17/8/2014, 46, CONDUCTOR , GENERAL EUGENIO GARZON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 21, ARTIGAS, ARTIGAS, AUTO, 551515, 6637020 
17/8/2014, 53, CONDUCTOR , GENERAL EUGENIO GARZON, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 21, ARTIGAS, ARTIGAS, AUTO, 551515, 6637020 
14/9/2014, 22, CONDUCTOR , VEINTICINCO DE AGOSTO, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 1, ARTIGAS, ARTIGAS, MOTO, 550910, 6635905 
6/7/2014, SIN DATOS, CONDUCTOR , MONTE CASEROS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 0, PAYSANDU, PAYSANDU, MOTO, 398370, 6424155 
27/7/2014, 33, CONDUCTOR , DIECINUEVE DE ABRIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, DOMINGO, FEMENINO, 18, SALTO, SALTO, AUTO, 409470, 6527135 
27/7/2014, 61, PASAJERO  , DIECINUEVE DE ABRIL, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 18, SALTO, SALTO, MOTO, 409470, 6527135 
27/7/2014, 63, CONDUCTOR , DIECINUEVE DE ABRIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 18, SALTO, SALTO, MOTO, 409470, 6527135 
27/7/2014, SIN DATOS, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 0, PAYSANDU, PAYSANDU, AUTO, 398425, 6425275 
27/7/2014, 45, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 0, PAYSANDU, PAYSANDU, AUTO, 398425, 6425275 
27/7/2014, 55, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 0, PAYSANDU, PAYSANDU, AUTO, 398425, 6425275 
7/9/2014, 37, CONDUCTOR , RIO NEGRO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 14, PAYSANDU, PAYSANDU, AUTO, 397295, 6423250 
27/7/2014, 17, CONDUCTOR , AV. GUIDO MACHADO BRUN ESQ. TELL RAMIS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 17, RIVERA, SIN DATOS, MOTO, 638715, 6576725 
27/7/2014, 57, CONDUCTOR , AVENIDA CORONEL CARLOS LECUEDER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 19, ARTIGAS, ARTIGAS, AUTO, 551590, 6636955 
27/7/2014, 25, CONDUCTOR , AVENIDA CORONEL CARLOS LECUEDER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 19, ARTIGAS, ARTIGAS, AUTO, 551590, 6636955 
27/7/2014, 36, CONDUCTOR , AVENIDA CORONEL CARLOS LECUEDER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 19, ARTIGAS, ARTIGAS, AUTO, 551590, 6636955 
11/5/2014, 25, PASAJERO  , RUTA TREINTA BY-PASS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 12, ARTIGAS, ARTIGAS, MOTO, 549825, 6634835 
2/11/2014, 17, CONDUCTOR , AVENIDA PASCUAL HARRIAGUE, SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 20, SALTO, SALTO, MOTO, 413910, 6527100 
7/12/2014, 34, CONDUCTOR , MANUEL RODRIGUEZ CORREA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 17, TACUAREMBO, TACUAREMBO, MOTO, 595335, 6490210 
14/12/2014, SIN DATOS, CONDUCTOR , AGRACIADA, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 3, RIVERA, RIVERA, AUTO, 639130, 6580120 
14/12/2014, 21, CONDUCTOR , C. OLIVA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 3, TACUAREMBO, TACUAREMBO, MOTO, 596970, 6491430 
14/12/2014, 39, CONDUCTOR , BOULEVARD GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 4, PAYSANDU, PAYSANDU, AUTO, 399420, 6425425 
14/12/2014, 16, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 3, ARTIGAS, ARTIGAS, MOTO, 551250, 6636430 
14/12/2014, 23, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 3, ARTIGAS, ARTIGAS, AUTO, 551250, 6636430 
14/12/2014, 25, PASAJERO  , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 3, ARTIGAS, ARTIGAS, AUTO, 551250, 6636430 
14/12/2014, 28, CONDUCTOR , GENERAL DIEGO LAMAS, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 5, TACUAREMBO, TACUAREMBO, MOTO, 594455, 6491525 
22/6/2014, 43, CONDUCTOR , AVENIDA CORONEL CARLOS LECUEDER, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 3, ARTIGAS, ARTIGAS, AUTO, 551990, 6637395 
22/6/2014, 78, CONDUCTOR , GENERAL LEANDRO GOMEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, PAYSANDU, PAYSANDU, AUTO, 397635, 6423840 
26/10/2014, 31, CONDUCTOR , BOULEVARD GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 7, PAYSANDU, PAYSANDU, MOTO, 399205, 6423735 
11/5/2014, 28, CONDUCTOR , PRESIDENTE VIERA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 20, RIVERA, RIVERA, MOTO, 638625, 6580075 
4/5/2014, 29, CONDUCTOR , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 16, PAYSANDU, ESPERANZA, AUTO, 410360, 6420120 
10/8/2014, 17, CONDUCTOR , ENTRE RIOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 11, PAYSANDU, PAYSANDU, MOTO, 396850, 6423060 
23/11/2014, 20, PEATÓN    , TREINTA Y TRES ORIENTALES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 11, PAYSANDU, PAYSANDU, SIN DATOS, 398205, 6426375 
19/10/2014, 17, CONDUCTOR , VEINTICINCO DE MAYO, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 12, PAYSANDU, PAYSANDU, AUTO, 397020, 6423620 
28/9/2014, 54, CONDUCTOR , TREINTA Y TRES, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 18, TACUAREMBO, TACUAREMBO, AUTO, 597050, 6491090 
6/4/2014, 28, CONDUCTOR , GRITO DE ASENCIO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 0, SALTO, SALTO, MOTO, 408500, 6528910 
6/4/2014, 31, CONDUCTOR , GRITO DE ASENCIO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 0, SALTO, SALTO, MOTO, 408500, 6528910 
16/3/2014, 36, CONDUCTOR , SAN MARTIN, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 3, TACUAREMBO, TACUAREMBO, MOTO, 596185, 6487810 
16/3/2014, 16, CONDUCTOR , GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, DOMINGO, MASCULINO, 2, SALTO, SALTO, AUTO, 408465, 6526875 
30/3/2014, 23, CONDUCTOR , MONTEVIDEO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 7, RIO NEGRO, YOUNG, CAMION, 440685, 6381410 
30/3/2014, 29, CONDUCTOR , MONTEVIDEO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 7, RIO NEGRO, YOUNG, AUTO, 440685, 6381410 
5/1/2014, 29, PEATÓN    , ZORRILLA DE SAN MARTIN, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 20, PAYSANDU, PAYSANDU, SIN DATOS, 398030, 6422635 
5/1/2014, SIN DATOS, CONDUCTOR , VEINTICINCO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 21, TACUAREMBO, TACUAREMBO, AUTO, 597035, 6491505 
13/4/2014, 31, CONDUCTOR , VEINTICINCO DE MAYO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 10, TACUAREMBO, TACUAREMBO, AUTO, 596425, 6490855 
28/12/2014, 68, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 2, RIO NEGRO, FRAY BENTOS, AUTO, 378385, 6334275 
23/3/2014, 15, CONDUCTOR , AVENIDA BRASIL, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO, 18, RIVERA, RIVERA, BICICLETA, 640820, 6579285 
23/3/2014, 20, CONDUCTOR , AVENIDA BRASIL, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO, 18, RIVERA, RIVERA, MOTO, 640820, 6579285 
30/3/2014, SIN DATOS, PASAJERO  , DIECIOCHO DE JULIO, URBANA    , ILESO, CAÍDA, SIN DATOS, NO USA CASCO, DOMINGO, FEMENINO, 21, TACUAREMBO, PASO DE LOS TOROS, MOTO, 546325, 6369170 
30/3/2014, 18, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, DOMINGO, FEMENINO, 21, TACUAREMBO, PASO DE LOS TOROS, MOTO, 546325, 6369170 
6/4/2014, 25, PEATÓN    , COSTANERA ( APOLON Y SALTO CHICO ), SUBURBANA , HERIDO GRAVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO, 6, SALTO, SIN DATOS, SIN DATOS, 406330, 6530205 
